verdict,text,part
ת.פ 448∕04,"הנאשם -   בעצמו            ובא כחו עו""ד גלרון","ב""כ המאשימה -  עו""ד שניידר"
ת.פ 448∕04,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7 (א), (ג)","חוק העונשין, תשל""ז-1977: סע'  144(א), 191, 287"
ת.פ 448∕04,הנאשם הורשע  בעבירות הבאות:,גזר דין
ת.פ 448∕04,"פ 359/04 - על פי הודאתו, בעבירה של הפרת הוראה חוקית לפי סעיף 287 לחוק העונשין תשל""ז-1977 (להלן: ""החוק""), בכך שביום 5.12.03 בשעה 23:00, הפר תנאי שחרור מב""ש 2384/03 (שלום ק. גת), (להלן: ""החלטת השחרור""), שכללו מעצר בית בין השעות 22:00-6:00, ונעדר מביתו.",גזר דין
ת.פ 448∕04,"פ 448/04 -  על פי הודאתו, בכתב אישום מתוקן, בארבע עבירות של הפרת הוראה חוקית לפי סעיף 287 לחוק, בכך שבמועדים 4.3.04, 10.11.03, 26.3.04 ו- 29.3.04 בשעות הלילה, הפר את החלטת השחרור, ולא שהה בביתו.",גזר דין
ת.פ 448∕04,"פ 1309/03 – לאחר ניהול הוכחות, בעבירה של תגרה, לפי סעיף 191 לחוק, בכך שביום 23.8.03 השתתף בקטטה במקום ציבורי. הנאשם זוכה מיתר האישומים שיוחסו לו.",גזר דין
ת.פ 448∕04,"פ 994/06 – על פי הודאתו, בעבירות של החזקת סם מסוכן לצריכה עצמית לפי סעיף 7 (א) ו- (ג) סיפא לפקודת הסמים המסוכנים [נוסח משולב] התשל""ג – 1973, והחזקת נשק שלא כדין, לפי סעיף 144(א) לחוק, בכך שביום 24.2.05 החזיק סם מסוג חשיש במשקל כולל של כ-12 גר', ובכדור 9 מ""מ לאקדח.",גזר דין
ת.פ 448∕04,"לנאשם 3 הרשעות קודמות בעבירות רכוש ואלימות, והוא אף ריצה תקופת מאסר בת 30 יום.",גזר דין
ת.פ 448∕04,"הנאשם הופנה על ידי בית המשפט לשירות המבחן ולממונה על עבודות השירות, אך בשל חוסר שיתוף פעולה עימם, לא הוגשו חוות דעת בעניינו.",גזר דין
ת.פ 448∕04,"המאשימה עותרת להשית על הנאשם עונש של מאסר בפועל, נוכח הצטברות עבירות הפרת ההוראה החוקית, ויתר העבירות.",גזר דין
ת.פ 448∕04,"ב""כ הנאשם עותר שלא למצות את הדין עם הנאשם. לטענתו, מדובר בסדרת אירועים שמקורה בפקודת מעצר בגין חוב של הוצאה לפועל, ששוטרים ניסו לממש. הנאשם התנגד לעיכוב, נעצר, ואז שוחרר באותם תנאי מגבילים שהתקשה לקיים. לטענתו, לנאשם בעיות של תקשורת עם המערכת, ולכן לא עלה בידי שירות המבחן לזמנו, ואף הממונה על עבודות השירות לא הצליח ליצור עימו קשר.",גזר דין
ת.פ 448∕04,"מדובר בהצטברות של עבירות, היוצרת כשלעצמה את החומרה, גם אם כל עבירה כשלעצמה, אינה מן החמורות. איני סבורה כי בהתחשב בעברו הפלילי של הנאשם, ובהצטברות זו, ניתן לעבור על הדברים לסדר היום, ולהסתפק בעונשים מותנים. יהיה בכך כדי לשגר מסר לא ראוי לנאשם ולציבור, כי ניתן להתעלם מהחלטות בית המשפט, ולא לתת את הדין.",דיון
ת.פ 448∕04,"במסגרת השיקולים לקולא הבאתי בחשבון את טענות הסנגור, להשתלשלות עניינים אשר הדרדרה, במקום שאולי גישה אחרת היתה מביאה לסיום העניין ללא צורך במעצר, ובתנאי שחרור כאלה ואחרים. הבאתי בחשבון גם את היותו של הנאשם בן למשפחת עולים ואת הקושי באוריינטציה לה טוען הסנגור. לפיכך, לא אחמיר עם הנאשם, ואני נכונה לתת לו הזדמנות נוספת לרצות את עונשו במסגרת עבודות שירות.",דיון
ת.פ 448∕04,"אשר על כן, אני גוזרת על הנאשם את העונשים הבאים:",דיון
ת.פ 448∕04,"מאסר למשך  2  חודשים, אשר ירוצה בעבודות שירות, באם ימליץ על כך הממונה.",דיון
ת.פ 448∕04,שלושה חודשי מאסר על תנאי שלא יעבור במשך 3 שנים מהיום עבירה בה הורשע בתיק זה.,דיון
ת.פ 448∕04,"הנאשם יחתום על התחייבות כספית בסך 1,000  ש""ח לפיה לא יעבור כל עבירה כמפורט בכתב האישום  תוך שנתיים מהיום. אי חתימה על ההתחייבות תגרור מאסר של   7  ימים.",דיון
ת.פ 448∕04,נדחה לקבלת חוות דעת הממונה על עבודות השירות ליום 26.12.06 בשעה 11:50.,דיון
ת.פ 448∕04,"הממונה על עבודות השירות יזמן את הנאשם לפי כתובתו ברח' הרצל 3141/7, קרית מלאכי. טלפון: 7400218-054.",דיון
ת.פ 448∕04,"וכן ישלח הזמנה למשרד הסניגור לפקס שמספרו: 8846459-09, ועל הנאשם ליצור קשר עם הסניגור ולהיוודע אודות מועד  הזימון.",טלי חיימוביץ 54678313-359/04
ת.פ 448∕04,"ניתן היום י""ז בחשון, תשס""ז (8 בנובמבר 2006) במעמד הצדדים. טלי חיימוביץ, שופטת",טלי חיימוביץ 54678313-359/04
ת.פ 448∕04,         סגנית נשיא ,טלי חיימוביץ 54678313-359/04
ת.פ 448∕04,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,000359/04פ  140 
