verdict,text,part
ARMY-22-26-11,"ע/18,26/22	ב ל מ "" ס",nothing
ARMY-22-26-11,"XXXXXX פריאל קלימי – המערער (ע""י ב""כ, עו""ד תמי אולמן; עו""ד יעקב שלומוביץ; עו""ד שחף אולמן)",בעניין:
ARMY-22-26-11,"התובע הצבאי הראשי – המשיב (ע""י ב""כ, רס""ן אליסף מלמד; סרן שני שחר; קמ""ש שי שטרומינגר)",נ ג ד
ARMY-22-26-11,"התובע הצבאי הראשי – המערער (ע""י ב""כ, רס""ן אליסף מלמד; סרן שני שחר; קמ""ש שי שטרומינגר)",ובעניין:
ARMY-22-26-11,"XXXXXXX פריאל קלימי – המשיב (ע""י ב""כ, עו""ד תמי אולמן; עו""ד יעקב שלומוביץ; עו""ד שחף אולמן)",נ ג ד
ARMY-22-26-11,"ערעורים על פסק דין של בית הדין הצבאי המחוזי במחוז שיפוטי חיל הים שניתן בתיק ח""י (מחוזי) 9/20 [פורסם בנבו] (סא""ל זאיד פלאח – אב""ד; סא""ל סיגל טורג'מן חזן – שופטת; סא""ל דור דבירי - שופט) ביום 27.7.2022. ערעור ההגנה (הכרעת הדין) נדחה. ערעור התביעה (הכרעת הדין) נדחה. ערעור התביעה (קולת העונש) התקבל.",נ ג ד
ARMY-22-26-11,"חוק העונשין, תשל""ז-1977: סע'  40ו, 40ז, 40ט(א)(1), 40ט(א)(11), 345(א)(1), 347(ב), 355, 40יא(2), 40יג",חקיקה שאוזכרה:
ARMY-22-26-11,"פקודת הראיות [נוסח חדש], תשל""א-1971: סע'  54א(ב)","חוק השיפוט הצבאי, תשט""ו-1955: סע'  130"
ARMY-22-26-11,מיני-רציו:,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
ARMY-22-26-11,* בית הדין הצבאי לערעורים דחה הן את ערעור המערער והן את ערעור המדינה על הכרעת דינו של בית הדין הצבאי קמא שהרשיע את המערער בשלוש עבירות של מעשה סדום בנסיבות אינוס; בעבירה של אינוס; ובעבירה של התנהגות שאינה הולמת. ערעור המדינה על חומרת העונש התקבל ועונשו של המערער הועמד על עשר שנות מאסר בפועל.,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
ARMY-22-26-11,* ראיות – עדות – עדות כבושה,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
ARMY-22-26-11,* ראיות – מהימנות – בחינתה על-ידי ערכאת הערעור,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
ARMY-22-26-11,* ראיות – עדות – קורבן עבירת מין,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
ARMY-22-26-11,* דיון פלילי – ערעור – אי-התערבות בממצאים עובדתיים,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186"
