verdict_1,verdict_2,GT,model_score,raw
SH-16-04-30406-325,ME-16-02-59812-881,1,25,SIMILARITY_SCORE: 25
ME-16-05-25902-514,ME-16-11-56385-886,3,35,"# ניתוח השוואתי

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(ב) + 144(א) - נשיאה והחזקה
- **תיק 2**: 144(א) בלבד - החזקה בלבד
- **הבדל מהותי**: תיק 1 כולל נשיאה פעילה (על הגוף, בעבודה), תיק 2 רק החזקה

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: רכש פעיל (פברואר 2016), נשא על גופו, הוביל לעבודה - מעורבות פעילה
- **תיק 2**: מחזיק בלבד - מעורבות פסיבית יותר

## 3. שיטת הביצוע (MO)
- **משותף**: שניהם החזיקו אקדח גנוב על גופם/בכיס
- **שונה**: תיק 1 כולל נשיאה חוזרת ונשנית לעבודה, תיק 2 החזקה בודדת

## 4. נסיבות הליבה
- **משותף**: 
  - אקדח גנוב
  - תחמושת (7 כדורים בתיק 1, דרוך וטעון בתיק 2)
  - ללא רישיון
- **שונה**: 
  - תיק 1: תקופת החזקה ממושכת (3 חודשים), נשיאה חוזרת
  - תיק 2: אירוע בודד

## 5. ישימות כתקדים
- תיק 2 (144(א) בלבד) **לא יכול** לשמש תקדים מלא לתיק 1 שכולל 144(ב)
- ההבדל בין החזקה סטטית לנשיאה דינמית הוא מהותי בדיני נשק
- תיק 1 חמור יותר משמעותית

SIMILARITY_SCORE: 35"
ME-18-06-36728-73,ME-16-09-398-589,3,62,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: פציעה (ס' 334) + נשיאת נשק (144ב)
- **תיק 2**: חבלה חמורה בנסיבות מחמירות (ס' 333, 335) + נשיאת נשק (144ב)
- **הערכה**: שני תיקי ירי באקדח שגרמו לפציעה ברגל, אך תיק 2 מוגדר כחמור יותר (חבלה חמורה בנסיבות מחמירות לעומת פציעה רגילה)

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: הנאשם היה היורה בפועל
- **תיק 2**: הנאשם פעל עם אחר, לא ברור מי ירה בפועל
- **הערכה**: הבדל משמעותי במידת הוודאות לגבי זהות היורה

## 3. שיטת הביצוע (MO)
- **תיק 1**: ירי מטווח קצר (point blank) לאחר קטטה, הנשק הוסתר תחת חולצה
- **תיק 2**: ירי ממרחק ~10 מטר, הפתעה מתוכננת בלילה, רדיפה לעבר קבוצה
- **הערכה**: דפוסים שונים - עימות ספונטני לעומת מארב מתוכנן

## 4. נסיבות הליבה
- **משותף**: אקדח, קליע אחד, פציעה ברגל ימין, מקום ציבורי, סכסוך קודם
- **שונה**: 
  - זמן: יום (14:00) לעומת לילה (אחרי חצות)
  - תכנון: תגובה ספונטנית לעומת מארב מתוכנן
  - נסיבות מחמירות: תיק 2 כולל הפתעה ופעולה נגד קבוצה

## 5. ישימות כתקדים
- שני התיקים כוללים נשיאת נשק (144"
SH-17-10-10556-234,ME-16-11-13999-863,1,25,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: החזקה בלבד (144(א) רישא וסיפא)
- **תיק 2**: החזקה + נשיאה והובלה (144(א) + 144(ב))
- **הבדל מהותי**: תיק 2 חמור יותר משמעותית - כולל נשיאה פעילה ברכב בכביש ציבורי

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: החזקה סטטית - הנשק הוסתר במקומות קבועים (חצר, ערימת זבל)
- **תיק 2**: מעורבות דינמית - נשיאה והובלה פעילה ברכב, ניסיון התחמקות ממחסום משטרתי
- **הבדל מהותי**: רמת המעורבות והסיכון שונות לחלוטין

## 3. שיטת הביצוע (MO)
- **תיק 1**: הסתרה פסיבית במקומות קבועים
- **תיק 2**: הובלה פעילה ברכב, בצוותא, עם ניסיון התחמקות מרשויות
- **שוני מוחלט** בדפוס ההתנהגות

## 4. נסיבות הליבה
- **משותף**: אקדח אחד, 2 מחסניות, כ-10 קליעים, ללא רישיון
- **שונה**: תיק 2 כולל החזקה בציבור, בצוותא, עם התנהגות חשודה

## 5. ישימות כתקדים
- תיק 1 (144(א) בלבד) **כמעט אף פעם לא מהווה תקדים** לתיק 2 (144(ב))
- ההלכה הפסוקה מבחינה בבירור בין החזקה סטטית לנשיאה/הובלה פעילה
- הנסיבות המחמירות בתיק 2 (ציבורי, בצוותא, התחמקות) חסרות בתיק 1

**SIMILAR"
SH-17-10-10556-234,m08000207-175,1,35,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: החזקת נשק (144(א) רישא וסיפא) - החזקה סטטית
- **תיק 2**: נשיאת נשק (144(ב)) + החזקת סם - נשיאה דינמית ברכב
- **הבדל מהותי**: 144(א) מול 144(ב) - זהו הבדל קרדינלי בפסיקה. נשיאה נחשבת חמורה יותר משמעותית.

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: החזקה פיזית של נשק שהיה בבעלות אחר, הוסתר במקומות שונים
- **תיק 2**: נשיאה אקטיבית של נשק שהיה ברשותו בעת נהיגה
- **הבדל**: פסיבי מול אקטיבי

## 3. שיטת הביצוע (MO)
- **תיק 1**: הסתרה סטטית (שקית בחצר, כפפה מתחת למזרון)
- **תיק 2**: נשיאה דינמית ברכב בשעות הלילה
- **שונה לחלוטין**

## 4. נסיבות הליבה
- **משותף**: שני התיקים כוללים אקדח טעון עם מחסניות (2 מחסניות בשניהם)
- **שונה**: 
  - כמות תחמושת: 10 כדורים (תיק 1) מול 25 כדורים (תיק 2)
  - תיק 2 כולל גם עבירת סמים
  - בעלות: אחר (תיק 1) מול עצמי (תיק 2)

## 5. ישימות כתקדים
- בפסיקה, תיקי 144(א) כמעט **אינם משמשים תקדים** לתיקי 144(ב)
- רמת החומרה שונה מהותית
- תיק 2 מורכב יותר (נשק + סמים)

**מסקנה**: למרות שני התיקים עוסק"
SH-18-06-11098-353,ME-16-03-54615-517,1,25,SIMILARITY_SCORE: 25
ME-17-05-633-549,ME-19-04-1316-977,3,85,SIMILARITY_SCORE: 85
ME-16-04-12480-812,ME-13-10-28139-807,3,78,SIMILARITY_SCORE: 78
ME-17-05-633-549,ME-09-05-16192-355,1,45,SIMILARITY_SCORE: 45
ME-16-05-336-804,ME-15-12-39071-113,1,25,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(ב) - נשיאה והובלת נשק (עבירה חמורה יותר)
- **תיק 2**: 144(א) - החזקה בלבד (עבירה פחות חמורה)
- **הבדל מהותי**: 144(ב) כוללת אלמנט של תנועתיות ונשיאה פעילה, לעומת החזקה סטטית.

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: מעורבות פעילה מאוד - נשא את הנשק, ביצע נקירה לשמיים, ברח מהמשטרה
- **תיק 2**: מעורבות פסיבית - נוסע ברכב, הנשק מוסתר מתחת לשטיח

## 3. שיטת הביצוע (MO)
- **תיק 1**: נשיאה בתיק גב, שימוש פעיל (נקירה), בריחה והשלכת נשק
- **תיק 2**: הסתרה ברכב, ללא שימוש, ללא בריחה

## 4. נסיבות הליבה
- **תיק 1**: תת מקלע + 26 כדורים, שימוש בפועל, בציבור (אירוע חינה), נסיבות מחמירות
- **תיק 2**: אקדח בלבד, ללא שימוש, ברכב פרטי, נסיבות ניטרליות

## 5. ישימות כתקדים
הפסיקה קובעת שתיק 144(א) כמעט אינו מהווה תקדים רלוונטי לתיק 144(ב) בשל ההבדל המהותי בחומרה ובאופי העבירה.

SIMILARITY_SCORE: 25"
