verdict_1,verdict_2,GT,model_score,raw
ME-16-07-11608-225,ME-22-12-47987-640,1,45,SIMILARITY_SCORE: 45
ME-16-11-63255-338,ME-18-01-73652-357,1,38,SIMILARITY_SCORE: 38
ME-16-12-26620-433,ME-16-06-6788-21,3,35,SIMILARITY_SCORE: 35
ME-17-01-59971-328,ME-14-01-16958-980,3,72,SIMILARITY_SCORE: 72
ME-17-01-620-279,ME-16-12-19902-389,3,62,SIMILARITY_SCORE: 62
ME-17-03-30876-747,SH-23-02-41988-839,1,35,SIMILARITY_SCORE: 35
ME-17-03-30876-747,ME-17-01-59971-328,3,78,SIMILARITY_SCORE: 78
ME-17-04-17677-800,ME-14-01-16958-980,3,62,SIMILARITY_SCORE: 62
ME-18-02-5680-55,ME-22-04-7867-732,1,35,SIMILARITY_SCORE: 35
ME-18-02-5680-55,ME-15-11-31122-886,2,72,SIMILARITY_SCORE: 72
ME-18-04-16826-842,ME-16-12-19902-389,3,92,SIMILARITY_SCORE: 92
ME-18-04-46786-521,ME-16-06-6788-21,2,35,SIMILARITY_SCORE: 35
ME-18-04-46786-521,ME-16-12-26620-433,1,72,SIMILARITY_SCORE: 72
ME-18-08-58591-978,ME-16-06-6788-21,1,12,SIMILARITY_SCORE: 12
ME-19-01-68942-383,ME-16-06-6788-21,3,95,SIMILARITY_SCORE: 95
ME-19-01-68958-71,ME-16-06-6788-21,3,95,SIMILARITY_SCORE: 95
ME-19-02-45480-398,ME-17-03-30876-747,3,95,SIMILARITY_SCORE: 95
ME-19-02-45480-398,ME-17-04-17677-800,3,78,SIMILARITY_SCORE: 78
ME-19-02-45480-398,ME-19-04-14578-148,3,90,SIMILARITY_SCORE: 90
ME-19-04-14488-104,ME-19-04-14578-148,3,92,SIMILARITY_SCORE: 92
ME-19-04-14488-104,ME-21-03-10139-230,1,28,SIMILARITY_SCORE: 28
ME-19-04-14488-104,ME-14-01-16958-980,3,78,SIMILARITY_SCORE: 78
ME-19-04-14578-148,ME-17-03-30876-747,3,85,SIMILARITY_SCORE: 85
ME-19-04-14578-148,ME-17-04-17677-800,3,78,SIMILARITY_SCORE: 78
ME-19-07-4435-107,ME-14-01-16958-980,3,72,SIMILARITY_SCORE: 72
ME-19-07-4435-107,ME-19-04-14488-104,3,78,SIMILARITY_SCORE: 78
