verdict_1,verdict_2,GT,model_score,raw
ME-16-11-63255-338,ME-18-01-73652-357,1,45,"SIMILARITY_SCORE: 45
"
ME-17-03-30876-747,SH-23-02-41988-839,1,25,"
SIMILARITY_SCORE: 25"
ME-17-03-30876-747,ME-17-01-59971-328,3,75,"
SIMILARITY_SCORE: 75"
ME-17-01-59971-328,ME-14-01-16958-980,3,75,"
SIMILARITY_SCORE: 75
"
ME-16-12-26620-433,ME-16-06-6788-21,3,65,"SIMILARITY_SCORE: 65
"
ME-17-04-17677-800,ME-14-01-16958-980,3,75,"SIMILARITY_SCORE: 75
"
ME-17-01-620-279,ME-16-12-19902-389,3,75,"SIMILARITY_SCORE: 75
"
ME-16-07-11608-225,ME-22-12-47987-640,1,45,SIMILARITY_SCORE: 45
ME-18-02-5680-55,ME-22-04-7867-732,1,35,"SIMILARITY_SCORE: 35
"
ME-18-04-46786-521,ME-16-06-6788-21,2,45,"SIMILARITY_SCORE: 45
"
ME-18-02-5680-55,ME-15-11-31122-886,2,65,"
SIMILARITY_SCORE: 65"
ME-18-04-46786-521,ME-16-12-26620-433,1,65,"SIMILARITY_SCORE: 65
"
ME-19-02-45480-398,ME-17-03-30876-747,3,65,"SIMILARITY_SCORE: 65
"
ME-18-08-58591-978,ME-16-06-6788-21,1,65,"
SIMILARITY_SCORE: 65"
ME-19-04-14488-104,ME-19-04-14578-148,3,85,"
SIMILARITY_SCORE: 85
"
ME-19-02-45480-398,ME-17-04-17677-800,3,75,"
SIMILARITY_SCORE: 75
"
ME-19-02-45480-398,ME-19-04-14578-148,3,85,"SIMILARITY_SCORE: 85
"
ME-19-04-14488-104,ME-21-03-10139-230,1,25,"
SIMILARITY_SCORE: 25"
ME-19-04-14578-148,ME-17-04-17677-800,3,75,"
SIMILARITY_SCORE: 75
"
ME-19-04-14578-148,ME-17-03-30876-747,3,75,"SIMILARITY_SCORE: 75
"
ME-19-07-4435-107,ME-19-04-14488-104,3,85,"
SIMILARITY_SCORE: 85
"
ME-21-03-10139-230,ME-15-09-24514-351,1,25,"SIMILARITY_SCORE: 25
"
ME-21-03-10139-230,ME-16-06-6788-21,1,45,"SIMILARITY_SCORE: 45
"
ME-21-03-10139-230,ME-16-07-11608-225,1,35,"SIMILARITY_SCORE: 35
"
ME-21-03-10139-230,ME-18-01-73652-357,3,75,"
SIMILARITY_SCORE: 75
"
ME-21-12-42162-424,ME-19-04-14488-104,1,25,"
SIMILARITY_SCORE: 25
"
ME-22-01-47042-277,SH-16-09-64418-33,1,35,"
SIMILARITY_SCORE: 35
"
ME-22-07-53625-139,ME-19-04-14578-148,3,75,"SIMILARITY_SCORE: 75
"
ME-22-11-1990-79,ME-19-04-14578-148,1,35,"SIMILARITY_SCORE: 35
"
ME-22-11-1990-79,SH-24-01-9804-702,1,35,SIMILARITY_SCORE: 35
