verdict_1,verdict_2,GT,model_score,raw
ME-17-01-620-279,ME-16-12-19902-389,3,85.0,SIMILARITY_SCORE: 85
ME-16-12-26620-433,ME-16-06-6788-21,3,65.0,SIMILARITY_SCORE: 65
ME-17-03-30876-747,ME-17-01-59971-328,3,75.0,SIMILARITY_SCORE: 75
ME-17-03-30876-747,SH-23-02-41988-839,1,15.0,SIMILARITY_SCORE: 15
ME-18-04-46786-521,ME-16-06-6788-21,2,,"BadRequestError: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""error"":{""message"":""Input data may contain inappropriate content. For details, see: https://www.alibabacloud.com/help/en/model-studio/error-code#inappropriate-content"",""type"":""data_inspection_failed"",""param"":null,""code"":""data_inspection_failed""},""id"":""chatcmpl-83f886af-9bed-96cf-83e1-05cf46458ea9"",""request_id"":""83f886af-9bed-96cf-83e1-05cf46458ea9""}', 'provider_name': 'Alibaba', 'is_byok': False}}, 'user_id': 'user_34SdXlSgimWZnkwi5mqeUILRGF2'}"
ME-16-07-11608-225,ME-22-12-47987-640,1,68.0,SIMILARITY_SCORE: 68
ME-17-01-59971-328,ME-14-01-16958-980,3,85.0,SIMILARITY_SCORE: 85
ME-18-08-58591-978,ME-16-06-6788-21,1,,"BadRequestError: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""error"":{""message"":""Input data may contain inappropriate content. For details, see: https://www.alibabacloud.com/help/en/model-studio/error-code#inappropriate-content"",""type"":""data_inspection_failed"",""param"":null,""code"":""data_inspection_failed""},""id"":""chatcmpl-c8317c84-6f39-9403-bc5b-7486554a346b"",""request_id"":""c8317c84-6f39-9403-bc5b-7486554a346b""}', 'provider_name': 'Alibaba', 'is_byok': False}}, 'user_id': 'user_34SdXlSgimWZnkwi5mqeUILRGF2'}"
ME-16-11-63255-338,ME-18-01-73652-357,1,45.0,SIMILARITY_SCORE: 45
ME-17-04-17677-800,ME-14-01-16958-980,3,70.0,SIMILARITY_SCORE: 70
ME-18-02-5680-55,ME-22-04-7867-732,1,35.0,SIMILARITY_SCORE: 35
ME-18-04-16826-842,ME-16-12-19902-389,3,90.0,SIMILARITY_SCORE: 90
ME-19-01-68958-71,ME-16-06-6788-21,3,80.0,SIMILARITY_SCORE: 80
ME-18-04-46786-521,ME-16-12-26620-433,1,75.0,SIMILARITY_SCORE: 75
ME-19-02-45480-398,ME-17-03-30876-747,3,60.0,SIMILARITY_SCORE: 60
ME-19-01-68942-383,ME-16-06-6788-21,3,70.0,SIMILARITY_SCORE: 70
