verdict_1,verdict_2,GT,model_score,raw
ME-17-01-59971-328,ME-14-01-16958-980,3,92.0,SIMILARITY_SCORE: 92
ME-16-12-26620-433,ME-16-06-6788-21,3,85.0,SIMILARITY_SCORE: 85
ME-16-07-11608-225,ME-22-12-47987-640,1,85.0,SIMILARITY_SCORE: 85
ME-16-11-63255-338,ME-18-01-73652-357,1,40.0,SIMILARITY_SCORE: 40
ME-17-03-30876-747,SH-23-02-41988-839,1,10.0,SIMILARITY_SCORE: 10
ME-17-03-30876-747,ME-17-01-59971-328,3,92.0,SIMILARITY_SCORE: 92
ME-17-01-620-279,ME-16-12-19902-389,3,30.0,SIMILARITY_SCORE: 30
ME-17-04-17677-800,ME-14-01-16958-980,3,88.0,SIMILARITY_SCORE: 88
ME-18-04-16826-842,ME-16-12-19902-389,3,95.0,SIMILARITY_SCORE: 95
ME-18-02-5680-55,ME-22-04-7867-732,1,25.0,SIMILARITY_SCORE: 25
ME-18-04-46786-521,ME-16-06-6788-21,2,84.0,SIMILARITY_SCORE: 84
ME-18-02-5680-55,ME-15-11-31122-886,2,62.0,SIMILARITY_SCORE: 62
ME-19-01-68942-383,ME-16-06-6788-21,3,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-19-02-45480-398,ME-17-03-30876-747,3,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-18-04-46786-521,ME-16-12-26620-433,1,92.0,SIMILARITY_SCORE: 92
ME-19-01-68958-71,ME-16-06-6788-21,3,92.0,SIMILARITY_SCORE: 92
ME-18-08-58591-978,ME-16-06-6788-21,1,35.0,SIMILARITY_SCORE: 35
ME-19-02-45480-398,ME-17-04-17677-800,3,76.0,SIMILARITY_SCORE: 76
ME-19-02-45480-398,ME-19-04-14578-148,3,92.0,SIMILARITY_SCORE: 92
ME-19-04-14578-148,ME-17-03-30876-747,3,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-19-04-14488-104,ME-19-04-14578-148,3,85.0,SIMILARITY_SCORE: 85
ME-19-04-14488-104,ME-21-03-10139-230,1,15.0,SIMILARITY_SCORE: 15
ME-19-04-14488-104,ME-14-01-16958-980,3,85.0,SIMILARITY_SCORE: 85
ME-19-07-4435-107,ME-14-01-16958-980,3,90.0,SIMILARITY_SCORE: 90
ME-19-04-14578-148,ME-17-04-17677-800,3,90.0,SIMILARITY_SCORE: 90
ME-19-07-4435-107,ME-19-04-14488-104,3,90.0,SIMILARITY_SCORE: 90
ME-21-03-10139-230,ME-18-01-73652-357,3,90.0,SIMILARITY_SCORE: 90
ME-21-03-10139-230,ME-15-09-24514-351,1,30.0,SIMILARITY_SCORE: 30
ME-21-03-10139-230,ME-16-06-6788-21,1,25.0,SIMILARITY_SCORE: 25
ME-21-03-10139-230,ME-16-07-11608-225,1,," שונים לחלוטין"" (0)? No, both are drug offenses.
*   Are they ""זהים כמעט"" (100)? Absolutely not.

The score should be low, reflecting the significant differences in the *nature* of the criminal enterprise, even if both fall under ""drug offenses"".

I'll go with a score that reflects the general area of law but highlights the vast differences in execution, scale, and specific offense type.

Let's try to be a bit more generous for the ""general area"" but still keep it below 50.
1.  **סוג העבירה וחומרתה:** Both are serious drug offenses under the same ordinance. While one is ""sahar"" and the other ""siy"
ME-22-07-53625-139,ME-19-04-14578-148,3,95.0,SIMILARITY_SCORE: 95
ME-22-08-15747-700,ME-16-12-26620-433,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-22-11-1990-79,SH-24-01-9804-702,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-22-01-47042-277,SH-16-09-64418-33,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-21-12-42162-424,ME-19-04-14488-104,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-23-01-46786-206,ME-17-04-17677-800,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-23-05-13598-78,ME-23-12-14553-571,3,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-23-04-8444-574,ME-19-07-4435-107,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
ME-22-11-1990-79,ME-19-04-14578-148,1,30.0,SIMILARITY_SCORE: 30
ME-23-12-14553-571,ME-18-04-16826-842,1,15.0,SIMILARITY_SCORE: 15
SH-16-09-64418-33,SH-19-11-18218-11,1,59.0,SIMILARITY_SCORE: 59
ME-23-05-52567-993,ME-22-04-7867-732,3,80.0,SIMILARITY_SCORE: 80
SH-19-02-58269-573,ME-17-04-17677-800,1,15.0,SIMILARITY_SCORE: 15
SH-19-02-58269-573,SH-15-05-1276-44,1,25.0,SIMILARITY_SCORE: 25
SH-20-06-12380-808,ME-19-01-68942-383,1,15.0,SIMILARITY_SCORE: 15
SH-20-05-28746-251,SH-21-11-9851-17,2,32.0,SIMILARITY_SCORE: 32
SH-20-06-12380-808,ME-23-05-13598-78,1,15.0,SIMILARITY_SCORE: 15
SH-21-02-40908-370,ME-22-07-32175-327,1,25.0,SIMILARITY_SCORE: 25
SH-21-03-7171-604,ME-23-01-46786-206,1,25.0,SIMILARITY_SCORE: 25
SH-22-01-16014-223,ME-16-12-19902-389,1,5.0,SIMILARITY_SCORE: 5
SH-22-05-39259-133,ME-16-06-6788-21,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
SH-22-05-36033-112,SH-22-05-39259-133,3,92.0,SIMILARITY_SCORE: 92
SH-23-07-61816-773,SH-24-01-26596-264,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
SH-23-09-35299-260,ME-22-06-54208-991,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
SH-22-01-16014-223,ME-18-07-67342-121,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
SH-21-03-7171-604,SH-19-11-18218-11,1,,"<<error: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}>>"
SH-22-05-39259-133,SH-21-03-7171-604,2,35.0,SIMILARITY_SCORE: 35
SH-24-01-3818-394,ME-17-04-17677-800,3,92.0,SIMILARITY_SCORE: 92
ME-17-01-620-279,ME-10-11-18588-3,3,92.0,SIMILARITY_SCORE: 92
SH-24-01-9804-702,ME-19-01-68958-71,1,25.0,SIMILARITY_SCORE: 25
SH-24-05-28565-553,ME-15-09-24514-351,1,35.0,SIMILARITY_SCORE: 35
ME-18-08-58591-978,ME-16-07-11608-225,1,34.0,SIMILARITY_SCORE: 34
