verdict_1,verdict_2,GT,model_score,raw
ME-16-07-11608-225,ME-22-12-47987-640,1,42,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שניהם**: יבוא/סחר בסמים מסוכנים
- **חומרה**: תיק 1 - MDMA בכמות עצומה (1.3 ק""ג + 13,189 טבליות); תיק 2 - קטמין 700 גרם
- **הבדל**: תיק 1 חמור משמעותית יותר בכמות ובהיקף

## 2. סוג הסם וכמותו
- **שניהם**: סמים סינתטיים מסוכנים (MDMA vs. Ketamine)
- **הבדל**: סדר גודל שונה - תיק 1 כמעט פי 2 בקטמין בלבד, ועוד 13,000+ טבליות

## 3. שיטת הביצוע (MO)
- **דמיון מרכזי**: שניהם השתמשו ב**דופן כפולה** להברחה (מזוודה בתיק 1, כדים בתיק 2)
- **הבדל**: תיק 1 - קוריר אישי בטיסה; תיק 2 - משלוח בדואר בינלאומי
- **דמיון נוסף**: שניהם יבוא בינלאומי עם תכנון מוקדם

## 4. נסיבות הליבה
- **תיק 1**: נאשם כקוריר (לא בעל הסמים), שימוש בהצפנה, תשלום סמלי
- **תיק 2**: נאשם כבעל הסמים, שיתוף פעולה עם בן משפחה, משלוח בדואר
- **שניהם**: נתפסו על ידי רשויות, לא הגיעו לשלב מכירה

## 5. ישימות כתקדים
- **רלוונטיות חלקית**: שניהם עוסקים ביבוא סמים סינתטיים בשיטת דופן כפולה
- **הגבלה**: הבדלים משמעותיים בכמות, תפקיד הנאשם, ושיטת היבוא המדויקת
- **שיקול**: בית "
ME-16-11-63255-338,ME-18-01-73652-357,1,42,SIMILARITY_SCORE: 42
ME-16-12-26620-433,ME-16-06-6788-21,3,45,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: יבוא/סחר בסמים מסוכנים (עבירה 19)
- **חומרה דומה**: כמויות גדולות לסחר (תיק 1: ~2.7 ק""ג, תיק 2: ~2.6 ק""ג)
- **דמיון גבוה**

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA + קוקאין (1820+888 גרם)
- **תיק 2**: קוקאין בלבד (2565 גרם)
- **דמיון חלקי**: שניהם כוללים קוקאין בכמויות משמעותיות, אך תיק 1 מעורב יותר

## 3. שיטת הביצוע (MO)
- **תיק 1**: יבוא אישי במזוודה עם דופן מוסתרת, טיסה לחו""ל
- **תיק 2**: יבוא בדואר מהולנד, ניסיונות חוזרים לאיסוף
- **שוני מהותי**: שיטות שונות לחלוטין

## 4. נסיבות הליבה
- **תיק 1**: תכנון מראש, טיסה לוינה, תשלום משמעותי, שני נאשמים
- **תיק 2**: רשת מאורגנת (הוראות מ""שי""), ניסיונות מרובים, עבירות נלוות
- **שוני**: תיק 2 מורכב יותר מבחינת הארגון והעבירות הנלוות

## 5. ישימות כתקדים
- **תפקיד דומה**: שניהם לא בעלי הסמים (שליחים/קוריירים)
- **אך**: שיטות שונות, נסיבות שונות
- **רלוונטיות מוגבלת** למרות אותה עבירה בסיסית

## מסקנה
למרות שמדובר באותה עבירה (יבוא/סחר) וכמויות דומות, השוני המהותי בשי"
ME-17-01-59971-328,ME-14-01-16958-980,3,85,SIMILARITY_SCORE: 85
ME-17-01-620-279,ME-16-12-19902-389,3,88,SIMILARITY_SCORE: 88
ME-17-03-30876-747,SH-23-02-41988-839,1,25,SIMILARITY_SCORE: 25
ME-17-03-30876-747,ME-17-01-59971-328,3,88,SIMILARITY_SCORE: 88
ME-17-04-17677-800,ME-14-01-16958-980,3,78,"בואי אנתח את הדמיון המהותי בין שני התיקים:

**1. סוג העבירה וחומרתה:**
- שניהם: ייצור קנבוס בהיקף משמעותי
- דמיון גבוה מאוד

**2. סוג הסם וכמותו:**
- תיק 1: 72,800 גרם קנבוס + 235 שתילים
- תיק 2: 60,000 גרם קנבוס בשתילים
- כמויות באותו סדר גודל (עשרות אלפי גרמים)
- דמיון גבוה

**3. שיטת הביצוע (MO):**
- שניהם: מתקן ייצור ייעודי עם ציוד מקצועי
- תיק 1: בית מגורים מושכר
- תיק 2: מבנה באזור תעשייה
- ציוד דומה: מנורות, מדי טמפרטורה, משקלים, מערכות השקיה/חימום
- דמיון גבוה בשיטה

**4. נסיבות הליבה:**
- שניהם: מעבדות ייצור מאורגנות עם תשתית מקצועית
- תיק 1: נסיבה מחמירה נוספת - גניבת חשמל
- תיק 2: אין עבירות נלוות
- דמיון בסיסי טוב, אך תיק 1 חמור יותר

**5. ישימות כתקדים:**
- שניהם עוסקים בייצור קנבוס בהיקף מסחרי משמעותי
- שניהם מערבים מעבדה/מתקן ייעודי
- רלוונטיים לשאלות של ענישה בעבירות ייצור קנבוס בהיקף גדול

**הבדלים משמעותיים:**
- גניבת חשמל בתיק 1 (נסיבה מחמירה)
- תקופת פעילות מתועדת בתיק 1

SIMILARITY_SCORE: 78"
ME-18-02-5680-55,ME-22-04-7867-732,1,15,SIMILARITY_SCORE: 15
ME-18-02-5680-55,ME-15-11-31122-886,2,42,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שניהם**: החזקת MDMA שלא לצריכה עצמית
- **זהות מלאה** בסוג העבירה והסיווג המשפטי

## 2. סוג הסם וכמותו
- **שניהם**: MDMA (אקסטזי)
- **כמויות**: 
  - תיק 1: 8,363 טבליות (כמות עצומה, מסחרית בהיקף גדול)
  - תיק 2: 199.33 גרם (כמות קטנה יחסית, שווי 60,000 ₪)
- **פער משמעותי** בסדר גודל - הכמות בתיק 1 גדולה פי עשרות

## 3. שיטת הביצוע (MO)
- **תיק 1**: הובלה מאורגנת, שימוש בנהג מונית, הסוואה מתוחכמת במתקן חשמלי, ייפוי כוח מזויף
- **תיק 2**: החזקה פשוטה בבית, ללא תכנון מורכב
- **שוני מהותי** במורכבות ובמקצועיות

## 4. נסיבות הליבה
- **תיק 1**: מעורבות בשרשרת הפצה, תשלום 4,000 ₪, תכנון מוקדם
- **תיק 2**: החזקה סטטית, תגובה פאנית (השלכת קופסה)
- **תפקיד שונה**: שליח בתשלום מול מחזיק פשוט

## 5. ישימות כתקדים
- שניהם עוסקים באותו סם ובאותה עבירה פורמלית
- אך הפער בכמויות, במורכבות ובתפקיד הנאשם **מצמצם משמעותית** את הרלוונטיות
- בית משפט יתקשה להשוות: תיק 1 מתאים לסחר בהיקף גדול, תיק 2 להחזקה קטנה

**SIMILARITY_SCORE: 42**"
