verdict_1,verdict_2,GT,model_score,raw
ME-16-12-26620-433,ME-16-06-6788-21,3,88,SIMILARITY_SCORE: 88
ME-17-01-59971-328,ME-14-01-16958-980,3,95,SIMILARITY_SCORE: 95
ME-16-11-63255-338,ME-18-01-73652-357,1,65,SIMILARITY_SCORE: 65
ME-16-07-11608-225,ME-22-12-47987-640,1,75,SIMILARITY_SCORE: 75
ME-17-01-620-279,ME-16-12-19902-389,3,90,SIMILARITY_SCORE: 90
ME-17-03-30876-747,SH-23-02-41988-839,1,15,SIMILARITY_SCORE: 15
ME-17-03-30876-747,ME-17-01-59971-328,3,91,SIMILARITY_SCORE: 91
ME-17-04-17677-800,ME-14-01-16958-980,3,88,SIMILARITY_SCORE: 88
ME-18-02-5680-55,ME-22-04-7867-732,1,15,SIMILARITY_SCORE: 15
ME-18-04-16826-842,ME-16-12-19902-389,3,93,SIMILARITY_SCORE: 93
ME-18-02-5680-55,ME-15-11-31122-886,2,65,SIMILARITY_SCORE: 65
ME-18-04-46786-521,ME-16-06-6788-21,2,75,SIMILARITY_SCORE: 75
ME-18-04-46786-521,ME-16-12-26620-433,1,90,SIMILARITY_SCORE: 90
ME-18-08-58591-978,ME-16-06-6788-21,1,35,SIMILARITY_SCORE: 35
ME-19-01-68942-383,ME-16-06-6788-21,3,89,SIMILARITY_SCORE: 89
ME-19-01-68958-71,ME-16-06-6788-21,3,90,SIMILARITY_SCORE: 90
ME-19-02-45480-398,ME-17-03-30876-747,3,65,SIMILARITY_SCORE: 65
ME-19-02-45480-398,ME-19-04-14578-148,3,91,SIMILARITY_SCORE: 91
ME-19-02-45480-398,ME-17-04-17677-800,3,75,SIMILARITY_SCORE: 75
ME-19-04-14488-104,ME-19-04-14578-148,3,85,SIMILARITY_SCORE: 85
ME-19-04-14578-148,ME-17-03-30876-747,3,92,SIMILARITY_SCORE: 92
ME-19-04-14488-104,ME-21-03-10139-230,1,25,SIMILARITY_SCORE: 25
ME-19-04-14578-148,ME-17-04-17677-800,3,85,SIMILARITY_SCORE: 85
ME-19-04-14488-104,ME-14-01-16958-980,3,85,SIMILARITY_SCORE: 85
ME-19-07-4435-107,ME-14-01-16958-980,3,88,SIMILARITY_SCORE: 88
ME-19-07-4435-107,ME-19-04-14488-104,3,85,SIMILARITY_SCORE: 85
