verdict_1,verdict_2,GT,model_score,raw
ME-16-07-11608-225,ME-22-12-47987-640,1,42,SIMILARITY_SCORE: 42
ME-16-11-63255-338,ME-18-01-73652-357,1,58,"ניתוח השוואתי:

**1. סוג העבירה וחומרתה:**
שני התיקים עוסקים בעבירות סמים חמורות - סחר/יבוא. רמת חומרה דומה.

**2. סוג הסם וכמותו:**
- תיק 1: מגוון רחב של סמים (LSD, חשיש, קנבוס, MDMA, קוקאין) בכמויות משמעותיות. קוקאין: 52.616 גרם.
- תיק 2: קוקאין בלבד, 69.09 גרם.
חפיפה חלקית בסוג הסם (קוקאין), כמויות בסדר גודל דומה, אך תיק 1 מגוון יותר.

**3. שיטת הביצוע:**
- תיק 1: החזקה בדירה שנשכרה, מכירות למספר אנשים, שימוש במשקל.
- תיק 2: מכירה לסוכן סמוי, תקשורת דיגיטלית, מפגשים מתוכננים.
הבדל מהותי - תיק 2 כולל סוכן סמוי (מלכודת משטרתית).

**4. נסיבות הליבה:**
- תיק 1: מעורבים מרובים, עבירות נלוות, מערך מורכב יותר.
- תיק 2: פעילות ממוקדת מול סוכן, ללא עבירות נלוות.
הבדלים בנסיבות המחמירות/מקלות.

**5. ישימות כתקדים:**
קיימת רלוונטיות חלקית - שניהם עוסקים בסחר בקוקאין בכמויות משמעותיות דומות. עם זאת, ההבדל במעורבות סוכן סמוי (תיק 2) לעומת מערך סחר רחב יותר (תיק 1) משפיע על הערכת הנסיבות המשפטיות.

SIMILARITY_SCORE: 58"
ME-16-12-26620-433,ME-16-06-6788-21,3,62,SIMILARITY_SCORE: 62
ME-17-01-59971-328,ME-14-01-16958-980,3,88,SIMILARITY_SCORE: 88
ME-17-01-620-279,ME-16-12-19902-389,3,88,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: יבוא/סחר + החזקה שלא לצריכה עצמית (סעיף 19)
- **תיק 2**: יבוא/סחר (סעיף 13 + 19א)
- **מסקנה**: שני התיקים עוסקים ביבוא/סחר בסמים מסוכנים - **דמיון גבוה**

## 2. סוג הסם וכמותו
- **תיק 1**: קוקאין 4,922 גרם (~5 ק""ג)
- **תיק 2**: קוקאין 6,175.95 גרם (~6 ק""ג)
- **מסקנה**: אותו סם בדיוק, כמויות באותו סדר גודל (מסחריות משמעותיות) - **דמיון מלא**

## 3. שיטת הביצוע (MO)
- **תיק 1**: יבוא ממטען אווירי (ישראל→פריז→חזרה), הסתרה במזוודה
- **תיק 2**: יבוא מגרמניה, הסתרה בתחתית כפולה עשויה מעץ (7 חבילות)
- **מסקנה**: שני התיקים כוללים יבוא בינלאומי עם הסתרה מתוחכמת - **דמיון גבוה**

## 4. נסיבות הליבה
- שני התיקים: אין מעבדה, אין מכירה לסוכן, אין עבירות נלוות
- **תפקיד זהה**: ""לא בעל הסמים"" (כנראה שליחים/קוריירים)
- כמויות מסחריות גדולות המעידות על מעורבות בסחר בינלאומי
- **מסקנה**: נסיבות ליבה דומות מאוד

## 5. ישימות כתקדים
- שני תיקים של יבוא קוקאין בכמויות מסחריות דומות
- תפקיד דומה (לא בעלים ישירים)
- רלוונטיים לקביעת טווח "
ME-17-03-30876-747,SH-23-02-41988-839,1,25,SIMILARITY_SCORE: 25
ME-17-03-30876-747,ME-17-01-59971-328,3,88,SIMILARITY_SCORE: 88
ME-17-04-17677-800,ME-14-01-16958-980,3,78,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייצור קנבוס במעבדה ביתית/תעשייתית
- **חומרה**: שניהם עבירות חמורות של ייצור בהיקף תעשייתי
- **דמיון**: גבוה מאוד

## 2. סוג הסם וכמותו
- **תיק 1**: 72,800 גרם קנבוס בשתילים
- **תיק 2**: 60,000 גרם קנבוס בשתילים
- **דמיון**: כמויות באותו סדר גודל (עשרות אלפי גרמים), אותו סוג סם בדיוק

## 3. שיטת הביצוע (MO)
- **שניהם**: מעבדת גידול מאורגנת עם תשתית מקצועית
- **ציוד דומה**: מנורות, מדי טמפרטורה, משקלים, מערכות השקיה/חימום
- **דמיון**: גבוה - אותו דפוס תעשייתי

## 4. נסיבות הליבה
- **תיק 1**: תכנון ארוך טווח (15 חודשים), גניבת חשמל, השקעה כספית גבוהה
- **תיק 2**: אין נתונים על משך זמן, אין עבירות נלוות
- **הבדל**: תיק 1 כולל נסיבות מחמירות נוספות (גניבת חשמל)

## 5. ישימות כתקדים
- **תפקיד זהה**: שניהם בעלי המעבדה והסמים
- **רלוונטיות**: גבוהה - שני תיקי ייצור קנבוס תעשייתי בהיקף דומה
- **הבדל**: תיק 1 מורכב יותר עם עבירות נלוות

SIMILARITY_SCORE: 78"
ME-18-02-5680-55,ME-22-04-7867-732,1,25,SIMILARITY_SCORE: 25
ME-18-02-5680-55,ME-15-11-31122-886,2,42,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: החזקת MDMA שלא לצריכה עצמית
- **זהות מלאה** בסוג העבירה והמסגרת המשפטית

## 2. סוג הסם וכמותו
- **שני התיקים**: MDMA
- **תיק 1**: 8,363 טבליות (כמות מסחרית משמעותית)
- **תיק 2**: 199.33 גרם (כמות קטנה יחסית)
- **פער משמעותי** בסדר גודל - תיק 1 מדבר על אלפי יחידות, תיק 2 על כמות צנועה

## 3. שיטת הביצוע (MO)
- **תיק 1**: מבצע תחבורה/העברה בין ערים, הסתרה מתוחכמת במתקן חשמלי, שימוש בשם בדוי, תשלום מוסכם
- **תיק 2**: החזקה סטטית בבית מגורים, ניסיון השלכה בעת מעצר
- **שוני מהותי** בדפוס הפעילות

## 4. נסיבות הליבה
- **תיק 1**: מעורבות צדדים נוספים, תכנון מוקדם, פעילות מסחרית מאורגנת
- **תיק 2**: החזקה אישית, אין עדות לרשת או תכנון מורכב
- **תפקיד**: תיק 1 - לא בעל הסמים (שליח/מוביל), תיק 2 - בעל הסמים

## 5. ישימות כתקדים
- שני התיקים עוסקים באותו סם ובאותה עבירה פורמלית
- אך **הקשר העובדתי שונה מהותית**: תיק 1 = סחר מאורגן בהיקף גדול, תיק 2 = החזקה פשוטה
- בית משפט יתקשה להשתמש בתיק אחד כתקדים ענייני לשני בשל פערי "
