verdict_1,verdict_2,GT,model_score,raw
SH-18-06-11098-353,ME-16-03-54615-517,1,30.0,SIMILARITY_SCORE: 30
ME-16-05-25902-514,ME-16-11-56385-886,3,45.0,SIMILARITY_SCORE: 45
SH-17-10-10556-234,ME-16-11-13999-863,1,30.0,"SIMILARITY_SCORE: 30  
הדמיון מוגבל להחזקה של נשק ללא שימוש, אך ההבחנות בפשטות (144א בלבד מול שילוב עם 144ב), שיטת ביצוע (הסתרה מול תנועה עם נשק), נסיבות (היעדר תכנון ומשקל קל מול ניסיון לעקוף מחסום), והעדר קשר בין מיקום הנשק לבית/רכב יגרמו לבית משפט להבחין בין התיקים."
SH-16-04-30406-325,ME-16-02-59812-881,1,40.0,SIMILARITY_SCORE: 40
ME-18-06-36728-73,ME-16-09-398-589,3,55.0,SIMILARITY_SCORE: 55
SH-17-10-10556-234,m08000207-175,1,30.0,SIMILARITY_SCORE: 30
ME-17-05-633-549,ME-19-04-1316-977,3,55.0,SIMILARITY_SCORE: 55
ME-16-04-12480-812,ME-13-10-28139-807,3,55.0,"SIMILARITY_SCORE: 55  
**נימוקים:**  
1. **סוג העבירה וחומרתה** — דומים בפגיעה בעבירות נשק (אקדח עם כדור בקנה) ובניסיון חבלה חמורה, אך תיק 1 כולל גם 144(ב) (נשיאה/הובלה) לעומת רק 144(א) בתיק 2 — הבחנה מהותית.  
2. **תפקיד הנאשם ומעורבותו** — שניהם מעורבים באופן פעיל עם ירי מכוון בסכסוך, אך תיק 1 כולל מעורבות מורכבת יותר (שימוש בכמה נשקים, הסתרה).  
3. **שיטת הביצוע (MO)** — שניהם תכננו את הפעולה, אך תיק 1 כולל סדרת יריות (12 קליעים) והסתרת נשק ברכב"
ME-16-10-9348-780,SH-10-02-25802-731,1,35.0,SIMILARITY_SCORE: 35
ME-16-10-12213-904,ME-09-05-16192-355,3,70.0,SIMILARITY_SCORE: 70
ME-16-05-25902-514,ME-12-05-33444-999,3,55.0,SIMILARITY_SCORE: 55
