verdict_1,verdict_2,GT,model_score,raw
SH-17-10-10556-234,ME-16-11-13999-863,1,65,"
SIMILARITY_SCORE: 65
"
ME-16-05-25902-514,ME-16-11-56385-886,3,65,"
SIMILARITY_SCORE: 65
"
SH-16-04-30406-325,ME-16-02-59812-881,1,35,"SIMILARITY_SCORE: 35
"
ME-18-06-36728-73,ME-16-09-398-589,3,90,"
SIMILARITY_SCORE: 90
"
SH-18-06-11098-353,ME-16-03-54615-517,1,25,"SIMILARITY_SCORE: 25
"
SH-17-10-10556-234,m08000207-175,1,35,"SIMILARITY_SCORE: 35
"
ME-17-05-633-549,ME-09-05-16192-355,1,65,"
SIMILARITY_SCORE: 65
"
ME-16-05-25902-514,ME-12-05-33444-999,3,65,"SIMILARITY_SCORE: 65
"
ME-17-05-633-549,ME-19-04-1316-977,3,75,"
SIMILARITY_SCORE: 75
"
ME-16-10-12213-904,ME-09-05-16192-355,3,75,"SIMILARITY_SCORE: 75
"
ME-16-04-12480-812,ME-13-10-28139-807,3,75,"
SIMILARITY_SCORE: 75"
ME-16-05-336-804,ME-15-12-39071-113,1,35,"SIMILARITY_SCORE: 35
"
ME-16-10-9348-780,SH-10-02-25802-731,1,35,"SIMILARITY_SCORE: 35
"
ME-15-08-44579-251,ME-14-12-6904-57,2,65,"SIMILARITY_SCORE: 65
"
ME-20-01-62688-591,ME-16-09-398-589,3,90,"
SIMILARITY_SCORE: 90
"
ME-17-05-633-549,ME-16-03-54615-517,2,65,"SIMILARITY_SCORE: 65
"
ME-18-05-32659-754,ME-15-02-9111-399,2,65,"SIMILARITY_SCORE: 65
"
ME-16-05-336-804,ME-16-11-69158-529,3,75,"SIMILARITY_SCORE: 75
"
SH-17-10-10556-234,m07001074-98,2,65,"
SIMILARITY_SCORE: 65
"
SH-19-07-60805-168,ME-14-10-31218-522,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-44840-433,SH-11-05-24791-315,1,35,"
SIMILARITY_SCORE: 35
"
ME-16-02-18397-87,ME-20-01-62688-591,1,65,"SIMILARITY_SCORE: 65
"
ME-16-06-42987-901,ME-16-06-44840-433,3,65,"SIMILARITY_SCORE: 65
"
ME-16-08-44157-713,ME-15-11-45465-294,3,85,"SIMILARITY_SCORE: 85
"
ME-21-10-18557-340,SH-11-01-41775-497,1,65,"
SIMILARITY_SCORE: 65
"
ME-16-06-44840-433,SH-09-05-9349-998,1,35,"SIMILARITY_SCORE: 35
"
ME-15-06-12109-344,ME-12-04-33577-700,1,75,"
SIMILARITY_SCORE: 75
"
ME-17-08-28615-573,ME-16-05-336-804,2,65,"
SIMILARITY_SCORE: 65
"
SH-19-07-60805-168,ME-20-01-17935-7,1,35,"SIMILARITY_SCORE: 35
"
ME-16-05-25902-514,SH-17-08-47445-166,1,45,"
SIMILARITY_SCORE: 45
"
sh-10-05-7434-952,ME-15-06-12109-344,1,30,"
SIMILARITY_SCORE: 30
"
ME-16-05-336-804,ME-14-12-6904-57,3,75,"SIMILARITY_SCORE: 75
"
ME-15-12-39071-113,ME-09-11-7566-913,3,40,"SIMILARITY_SCORE: 40
"
ME-16-06-64845-657,ME-12-03-13401-281,1,75,"SIMILARITY_SCORE: 75
"
SH-14-02-28659-762,ME-16-05-19384-544,1,35,"
SIMILARITY_SCORE: 35
"
ME-19-04-1316-977,SH-11-05-24791-315,1,30,"SIMILARITY_SCORE: 30
"
ME-16-02-59812-881,ME-22-03-52964-443,3,75,"SIMILARITY_SCORE: 75
"
ME-20-01-62688-591,ME-22-03-52964-443,2,75,"SIMILARITY_SCORE: 75
"
ME-19-01-53615-8,ME-16-11-69158-529,3,75,"
SIMILARITY_SCORE: 75
"
ME-15-12-39071-113,sh-10-05-7434-952,3,65,"SIMILARITY_SCORE: 65
"
ME-20-01-62688-591,ME-17-05-35227-215,1,75,"
SIMILARITY_SCORE: 75
"
ME-16-05-19384-544,ME-16-03-54615-517,3,65,"SIMILARITY_SCORE: 65
"
ME-15-12-39071-113,ME-13-02-28360-614,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-44840-433,ME-12-09-51207-971,1,65,"
SIMILARITY_SCORE: 65
"
SH-16-11-7544-55,ME-13-10-28139-807,1,35,"
SIMILARITY_SCORE: 35
"
ME-21-10-18557-340,ME-16-10-9348-780,1,45,"
SIMILARITY_SCORE: 45
"
ME-12-05-33444-999,ME-17-04-613-913,1,35,"
SIMILARITY_SCORE: 35
"
SH-16-04-30406-325,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
ME-17-04-613-913,ME-12-04-33577-700,1,75,"
SIMILARITY_SCORE: 75
"
ME-15-12-39071-113,ME-10-08-17917-313,3,65,"SIMILARITY_SCORE: 65
"
ME-16-04-12480-812,SH-16-05-42991-439,1,65,"
SIMILARITY_SCORE: 65
"
ME-16-05-9968-487,ME-13-04-35007-454,3,65,"
SIMILARITY_SCORE: 65
"
SH-11-05-24791-315,ME-16-10-9348-780,1,35,"
SIMILARITY_SCORE: 35
"
ME-15-12-39071-113,SH-11-12-35552-181,3,65,"SIMILARITY_SCORE: 65
"
ME-22-03-52964-443,SH-17-08-47445-166,1,40,"
SIMILARITY_SCORE: 40
"
ME-16-08-229-604,ME-16-05-19384-544,1,75,"
SIMILARITY_SCORE: 75



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים כוללים עבירות של החזקה ונשיאת נשק (144א, 144ב). תיק 1 חמור יותר בשל העבירות הנלוות (חבלה בכוונה מחמירה, גניבת רכב, ניסיון הצתה, ירי בשטח בנוי) ושימוש בנשק בפיגוע. תיק 2 כולל סחר בנשק וניסיון לחבלה חמורה, אך חומרתן פחות קיצונית.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מעורב באופן פעיל - החזקה, נשיאה, ואף שימוש בנשק."
ME-16-03-59260-279,ME-16-08-54879-35,2,65,"SIMILARITY_SCORE: 65
"
ME-16-11-69158-529,ME-14-12-6904-57,2,75,"
SIMILARITY_SCORE: 75
"
ME-14-10-31218-522,ME-17-05-35227-215,1,35,"SIMILARITY_SCORE: 35
"
SH-18-07-52337-770,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
SH-16-11-7544-55,SH-15-03-49530-992,3,65,"SIMILARITY_SCORE: 65
"
ME-16-11-13999-863,ME-21-10-18557-340,1,65,"SIMILARITY_SCORE: 65
"
SH-20-02-52091-995,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
SH-14-02-28659-762,SH-16-05-42991-439,2,65,"SIMILARITY_SCORE: 65
"
ME-16-11-69158-529,ME-16-10-12213-904,1,75,"
SIMILARITY_SCORE: 75
"
ME-16-11-69158-529,ME-16-01-3772-806,3,75,"SIMILARITY_SCORE: 75
"
SH-15-12-65958-120,ME-16-05-9983-155,2,65,"
SIMILARITY_SCORE: 65
"
ME-16-06-42987-901,ME-14-10-31218-522,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - נשיאת נשק (144ב) + עבירות חמורות נוספות (איומים, חבלה, סחר בסמים, גניבה). תיק 2 - החזקה בלבד (144א). הפער בחומרה משמעותי.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק/נושא את הנשק, אך בתיק 1 יש מעורבות רחבה יותר בעבירות נוספות.
3. **שיטת הביצוע (MO):** בשני התיקים יש זריקת רימון, אך בתיק 1 יש גם ניסיון ירי.
4. **נ"
ME-17-02-54432-484,ME-16-05-25902-514,3,85,"SIMILARITY_SCORE: 85
"
ME-18-04-19642-504,ME-16-07-45228-25,1,65,"
SIMILARITY_SCORE: 65
"
SH-10-02-25802-731,ME-13-04-35007-454,1,35,"SIMILARITY_SCORE: 35
"
sh-10-05-7434-952,ME-21-10-18557-340,1,35,"SIMILARITY_SCORE: 35
"
SH-17-10-10556-234,ME-09-06-10774-130,2,40,"SIMILARITY_SCORE: 40
"
ME-15-03-29911-554,ME-16-02-18397-87,1,65,"SIMILARITY_SCORE: 65
"
ME-16-05-25902-514,SH-11-01-41775-497,3,75,"SIMILARITY_SCORE: 75
"
ME-16-10-12213-904,ME-15-02-9111-399,1,65,"
SIMILARITY_SCORE: 65
"
ME-18-05-32659-754,ME-16-08-54879-35,3,85,"SIMILARITY_SCORE: 85
"
SH-23-03-19819-247,SH-16-11-7544-55,3,45,"SIMILARITY_SCORE: 45
"
ME-16-02-59812-881,ME-16-03-54615-517,1,75,"SIMILARITY_SCORE: 75
"
ME-17-05-35227-215,ME-15-02-9111-399,1,65,"SIMILARITY_SCORE: 65
"
ME-16-04-12480-812,ME-12-03-15148-775,1,45,"
SIMILARITY_SCORE: 45
"
ME-15-12-39071-113,ME-16-10-12213-904,1,35,"
SIMILARITY_SCORE: 35
"
ME-20-07-29529-567,ME-16-08-54879-35,2,75,"SIMILARITY_SCORE: 75
"
ME-16-02-18397-87,ME-12-03-13401-281,1,75,"SIMILARITY_SCORE: 75
"
ME-10-08-17917-313,ME-16-04-12480-812,1,25,"SIMILARITY_SCORE: 25
"
SH-09-05-9349-998,ME-20-07-29529-567,1,35,"SIMILARITY_SCORE: 35
"
ME-17-10-62597-895,SH-15-12-65958-120,1,35,"
SIMILARITY_SCORE: 35
"
ME-13-02-28360-614,ME-16-06-44840-433,1,45,"
SIMILARITY_SCORE: 45
"
ME-14-07-13179-197,m08000207-175,1,65,"
SIMILARITY_SCORE: 65
"
ME-16-06-42987-901,ME-12-03-13401-281,1,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים כוללים נשיאת נשק (144ב), אך תיק 1 חמור יותר בשל העבירות הנלוות (איומים, חבלה, ניסיון תקיפה, סחר בסמים, גניבה). תיק 2 כולל גם החזקה והובלה (144א), וירי באזור מגורים. החומרה הכוללת דומה, אך תיק 1 מורכב יותר.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם הוא לכאורה מבצע ישיר של העבירות. בתיק 1 יש מעורבות רחבה יותר (סחר בסמים, גניבה), בעוד בתיק"
ME-16-08-44157-713,ME-17-05-35227-215,2,75,"SIMILARITY_SCORE: 75
"
ME-16-10-12213-904,ME-16-01-189-123,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים כוללים נשיאת נשק (144ב). תיק 2 מוסיף הובלה ורכישה, וגם עבירת סחר בסם, מה שמגדיל את החומרה. עם זאת, הליבה של נשיאת נשק זהה.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק/נושא את הנשק. בתיק 2 יש גם רכישה, מה שמצביע על מעורבות אקטיבית יותר.
3. **שיטת הביצוע (MO):** זהה - נשק מוסלק ברכב.
4. **נסיבות הליבה:** סוג הנשק"
ME-22-03-46930-359,ME-16-03-59260-279,1,85,"
SIMILARITY_SCORE: 85
"
SH-17-04-19242-11,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
SH-18-06-11098-353,SH-16-11-7544-55,3,65,"
SIMILARITY_SCORE: 65
"
ME-16-06-42987-901,ME-12-04-33577-700,2,75,"SIMILARITY_SCORE: 75
"
ME-13-10-53169-537,ME-13-10-28139-807,1,65,"SIMILARITY_SCORE: 65
"
ME-16-10-9348-780,ME-17-05-35227-215,1,65,SIMILARITY_SCORE: 65
SH-15-12-65958-120,SH-16-09-33552-535,3,65,"SIMILARITY_SCORE: 65
"
ME-21-10-18557-340,ME-16-12-50986-619,3,75,"SIMILARITY_SCORE: 75
"
ME-15-06-12109-344,SH-14-11-8987-965,1,35,"SIMILARITY_SCORE: 35
"
