verdict_1,verdict_2,GT,model_score,raw
SH-16-04-30406-325,ME-16-02-59812-881,1,15,"אנתח את הדמיון המהותי בין שני התיקים:

**1. סוג העבירה וחומרתה:**
- תיק 1: 144(א) - החזקה בלבד
- תיק 2: 144(ב) - סחר בנשק (מכירה פעילה)
- הבדל מהותי וקריטי בחומרה ובאופי העבירה

**2. תפקיד הנאשם ומעורבותו:**
- תיק 1: מחזיק פסיבי של נשק ברכב
- תיק 2: סוחרת פעילה שמכרה נשק תפקודי תמורת כסף, תוך ניצול תפקידה כמאבטחת
- הבדל דרמטי במעורבות ובאשמה המוסרית

**3. שיטת הביצוע:**
- תיק 1: החזקה ברכב, רכישה
- תיק 2: מכירה מתוכננת, ניצול תפקיד, זיוף דיווח על שוד, שיבוש הליכי משפט
- דפוסים שונים לחלוטין

**4. נסיבות הליבה:**
- תיק 1: תת-מקלע מאולתר + נשק נוסף, מחסניות ריקות (0 כדורים)
- תיק 2: אקדח תקין תפקודי + 20 כדורים, מכירה למטרת רווח לרכישת סמים
- נסיבות מחמירות משמעותיות בתיק 2

**5. ישימות כתקדים:**
- ההבדל בין 144(א) ל-144(ב) הוא מהותי ומונע שימוש כתקדים
- תיק 2 כולל ממד של סחר פעיל + עבירות נלוות (מסירת ידיעה כוזבת, שיבוש משפט)
- אין רלוונטיות ענישתית בין החזקה פסיבית לסחר פעיל

SIMILARITY_SCORE: 15"
ME-16-05-25902-514,ME-16-11-56385-886,3,45,SIMILARITY_SCORE: 45
ME-18-06-36728-73,ME-16-09-398-589,3,78,SIMILARITY_SCORE: 78
SH-17-10-10556-234,ME-16-11-13999-863,1,25,"# ניתוח דמיון מהותי

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א) בלבד - החזקה סטטית
- **תיק 2**: 144(א) **וגם** 144(ב) - החזקה + נשיאה/הובלה פעילה ברכב
- **הבדל מהותי**: תיק 2 חמור יותר משמעותית

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: החזקה פסיבית, נשק מוסתר 100 מטר מהבית, בבעלות אחר
- **תיק 2**: מעורבות פעילה - נשיאה על הגוף + הובלה ברכב, נסיעה לתחנת דלק סמוך למחסום משטרתי
- **הבדל מהותי**: רמת מעורבות שונה לחלוטין

## 3. שיטת הביצוע (MO)
- **תיק 1**: הסתרה סטטית בחצר, מוסלק בערימת זבל
- **תיק 2**: נשיאה דינמית על הגוף + הובלה ברכב בתנועה
- **הבדל מהותי**: דפוסים שונים לחלוטין

## 4. נסיבות הליבה
- **תיק 1**: 10 כדורים במחסנית אחת, מוסתר רחוק מהבית
- **תיק 2**: שתי מחסניות עם כדורים, נשיאה פעילה סמוך למחסום משטרתי
- **נסיבה מחמירה בתיק 2**: קרבה למחסום משטרתי

## 5. ישימות כתקדים
- תיק 1 (144א בלבד) **לא יכול** לשמש תקדים לתיק 2 (144א+ב)
- ההבדל בין החזקה סטטית לנשיאה פעילה הוא מהותי בדיני ענישה
- בתי משפט מבחינים בחדות בין שני סוגי המקרים

SIMILARITY_SCORE: 25"
SH-17-10-10556-234,m08000207-175,1,35,SIMILARITY_SCORE: 35
SH-18-06-11098-353,ME-16-03-54615-517,1,15,SIMILARITY_SCORE: 15
ME-17-05-633-549,ME-19-04-1316-977,3,68,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א)+144(ב) - החזקה **וסחר** בנשק
- **תיק 2**: 144(ב) בלבד - סחר/ניסיון לסחר בנשק
- שני התיקים עוסקים בסחר בנשק למטרות רווח, אך תיק 1 כולל גם החזקה סטטית.

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: סוחר פעיל - רכש תת-מקלע ב-7,000 ₪, מכר אקדח ב-14,000 ₪. מעורבות יזמית.
- **תיק 2**: סוחר פעיל - ניסה למכור קרלו מקולקל, מכר 900 כדורים ב-17,000-19,000 ₪. מעורבות יזמית דומה.
- **דמיון גבוה**: שניהם סוחרים פעילים למטרות רווח כספי.

## 3. שיטת הביצוע (MO)
- **תיק 1**: רכישה ומכירה ישירה, שותפות עם נצרי ח'ליפה
- **תיק 2**: מכירה לסוכן סמוי, התקשרות עם צד שלישי (""האחר"")
- **הבדל משמעותי**: תיק 2 מדובר במבצע סמוי משטרתי.

## 4. נסיבות הליבה
- **כמות תחמושת**: 
  - תיק 1: ""מאות כדורים"" + 2 מחסניות
  - תיק 2: 900 כדורים + מחסנית (+ 1,100 נוספים)
  - סדר גודל דומה
- **סוג נשק**: שניהם כוללים תת-מקלע מאולתר ואקדח
- **מצב נשק**: 
  - תיק 1: מנגנון הדק חסר/מאולתר, נשק מפורק
  - תיק 2: נשק מקולקל/תקול
- **תכנון**: תיק 1 מתוכנן, תיק 2"
ME-16-04-12480-812,ME-13-10-28139-807,3,45,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א) + 144(ב) - החזקה, נשיאה והובלה של 3 סוגי נשק שונים (אקדח, תת-מקלע מאולתר, רובה סער)
- **תיק 2**: 144(א) בלבד - החזקת אקדח אחד
- **הבדל מהותי**: תיק 1 כולל גם 144(ב) וארסנל של 3 כלי נשק לעומת נשק בודד בתיק 2

## 2. תפקיד הנאשם ומעורבותו
- שני התיקים: שימוש פעיל בנשק, לא מחזיק פסיבי
- דמיון: מעורבות ישירה וממשית

## 3. שיטת הביצוע (MO)
- **תיק 1**: 3 אירועי ירי נפרדים, נשק מוסתר ברכב/על גופו/בזחל, 17 כדורים
- **תיק 2**: אירוע ירי יחיד, נשק על גופו
- **דמיון חלקי**: שניהם ירי בהקשר של סכסוך אישי

## 4. נסיבות הליבה
- **משותף**: שניהם סכסוכים אישיים (חוב 300 ש""ח / ספסל בטון), ירי לעבר אנשים, תכנון, נשק עם כדור בקנה
- **שונה**: היקף (3 אירועים מול 1), מגוון נשק (3 מול 1), כמות תחמושת (17 מול לא צוין)
- **עבירות נוספות**: שניהם כוללים ניסיון חבלה חמורה בנסיבות מחמירות

## 5. ישימות כתקדים
- **בעייתי**: תיק 2 הוא 144(א) בלבד, ואילו תיק 1 כולל גם 144(ב) - הבדל מהותי בחומרה
- **רלוונטי חלקית**: לעניין 144(א) בלבד, אך ת"
ME-17-05-633-549,ME-09-05-16192-355,1,28,"# ניתוח השוואתי

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א)+144(ב) + **סחר בנשק** (מכירה/רכישה פעילה)
- **תיק 2**: 144(ב) בלבד (נשיאה/הובלה)
- **פער מהותי**: תיק 1 כולל מימד מסחרי חמור בהרבה

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: **סוחר פעיל** - רכש תת-מקלע ב-7,000₪, מכר אקדח ב-14,000₪, תכנון מתוחכם
- **תיק 2**: **מוביל/נושא** - נתפס בהובלה ברכב, ניסה להימלט מהמשטרה
- **פער תפקידי קריטי**

## 3. שיטת הביצוע (MO)
- **תיק 1**: מסחר מתוכנן, הסתרה מתוחכמת (נשק מפורק ומוסלק), מניע רווח
- **תיק 2**: הובלה ברכב, תפיסה במהלך רדיפה משטרתית
- **דפוסים שונים לחלוטין**

## 4. נסיבות הליבה
- **תיק 1**: 2 כלי נשק (אקדח + תת-מקלע), מאות כדורים, פעילות לאורך שנתיים (2013-2015)
- **תיק 2**: תת-מקלע אחד עם 10 כדורים בלבד, אירוע חד-פעמי
- **הבדל בהיקף ובחומרה**

## 5. ישימות כתקדים
- תיק 1 עוסק ב**סחר בנשק** (עבירה חמורה במיוחד) + החזקה
- תיק 2 עוסק ב**הובלה בלבד** ללא מימד מסחרי
- בית משפט **לא יראה** בתיק 1 תקדים רלוונטי לתיק 2 - המרכיב המסחרי והתכנון הופכים אותו לחמור משמעותית יותר

**מסקנה**: למ"
ME-16-05-336-804,ME-15-12-39071-113,1,25,SIMILARITY_SCORE: 25
