verdict_1,verdict_2,GT,model_score,raw
ME-16-07-11608-225,ME-22-12-47987-640,1,35,"# ניתוח השוואתי מהותי

## 1. סוג העבירה וחומרתה
- **תיק 1**: סיוע לייבוא סם (סעיף 13+19א+31)
- **תיק 2**: ייבוא סם (סעיף 13)
- **הערכה**: שני התיקים עוסקים בייבוא סמים - עבירות מאותה משפחה, אך תיק 1 הוא ""סיוע"" ותיק 2 הוא ביצוע ישיר. דומים מאוד בחומרה.

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA - 13,189 טבליות + 1,301 גרם אבקה (כ-132 ק""ג במשקל ברוטו משוער)
- **תיק 2**: Ketamine - 700 גרם נטו
- **הערכה**: שני סמים מסוכנים, אך הפער בכמות עצום (פי 180-200 לפחות). MDMA נחשב חמור יותר מקטמין בדרך כלל.

## 3. שיטת הביצוע (MO)
- **תיק 1**: קוריר אישי, טיסה בינלאומית, הסתרה במזוודה בדופן כפולה, תיאום דרך אפליקציית הצפנה
- **תיק 2**: משלוח בדואר בינלאומי, הסתרה בכדים בעלי דופן כפולה, תיאום טלפוני
- **הערכה**: שתי שיטות שונות לחלוטין - קוריר אישי מול משלוח בדואר. דפוסים שונים.

## 4. נסיבות הליבה
- **תיק 1**: ארגון מתוחכם, נסיעות חוזרות, תשלום מראש, תכנון מקצועי, שינויי תוכנית
- **תיק 2**: עסקה משפחתית (בני דודים), תשלום בסם במקום כסף, חובבני יחסית
- **הערכה**: רמות תחכום שונות, מניעים שונים, מבנה א"
ME-16-11-63255-338,ME-18-01-73652-357,1,35,"SIMILARITY_SCORE: 35

**הנמקה מקצועית:**

**1. סוג העבירה וחומרתה (דמיון חלקי):**
- שני התיקים עוסקים בסחר בסמים מסוכנים (סעיף 13 לפקודה)
- אולם תיק 1 כולל גם קשירת קשר (סעיף 499 לחוק העונשין), החזקה שלא לצריכה עצמית, והחזקת כלים - מדובר במארג עבירות מורכב יותר
- תיק 2 מתמקד אך ורק בסחר

**2. סוג הסם וכמותו (שוני משמעותי):**
- תיק 1: מעבדת סמים ביתית עם מגוון רחב - קוקאין (52.6 גרם), MDMA (1,651 טבליות + 30 גרם), LSD (154 בולים), קנאביס (1,255 גרם), חשיש (689 גרם)
- תיק 2: שתי עסקאות ממוקדות בקוקאין בלבד (20 גרם ו-49 גרם)
- הפער בסדר גודל ובמגוון הסמים הוא דרמטי

**3. שיטת הביצוע (שוני מהותי):**
- תיק 1: מבנה ארגוני מתוכנן (קשר פלילי), שכירת דירה ייעודית, מעבדה ביתית, מלאי גדול
- תיק 2: עסקאות פרטניות עם סוכן סמוי, ללא תשתית ארגונית

**4. נסיבות הליבה (שוני מהותי):**
- תיק 1: תכנון מוקדם, מימון, תשתית לוגיסטית, מעבדה
- תיק 2: עסקאות ספונטניות יחסית, ללא תשתית

**5. ישימות כתקדים (מוגבלת):**
בית משפט יתקשה להשתמש בתיק 2 כתקדים לתיק 1 בשל ההבדלים המהותיים בהיקף, במורכבות ובאופי הפעילות ה"
ME-16-12-26620-433,ME-16-06-6788-21,3,78,SIMILARITY_SCORE: 78
ME-17-01-59971-328,ME-14-01-16958-980,3,85,SIMILARITY_SCORE: 85
ME-17-01-620-279,ME-16-12-19902-389,3,95,SIMILARITY_SCORE: 95
ME-17-03-30876-747,SH-23-02-41988-839,1,25,SIMILARITY_SCORE: 25
ME-17-03-30876-747,ME-17-01-59971-328,3,92,SIMILARITY_SCORE: 92
ME-17-04-17677-800,ME-14-01-16958-980,3,92,SIMILARITY_SCORE: 92
ME-18-02-5680-55,ME-22-04-7867-732,1,25,"# ניתוח השוואתי מהותי

## 1. סוג העבירה וחומרתה
- **תיק 1**: החזקת סם (MDMA) שלא לצריכה עצמית - עבירה של הפצה/סחר
- **תיק 2**: ייצור והפקת סם (קנבוס) - עבירה של ייצור בהיקף תעשייתי
- **הערכה**: שני סוגי עבירות שונים מהותית בפקודת הסמים. החזקה לעומת ייצור הם דפוסי פשיעה שונים.

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA (סם סינתטי קשה) - 8,363 כדורים
- **תיק 2**: קנבוס (סם צמחי, נחשב פחות חמור) - 485 שתילים + 110 ק""ג
- **הערכה**: סוגי סמים שונים בחומרה ובמעמד המשפטי. MDMA נחשב חמור יותר מקנבוס.

## 3. שיטת הביצוע (MO)
- **תיק 1**: ייבוא בינלאומי, הברחה בחבילה מוסווית, שימוש בשליח/קוריר, זיוף מסמכים
- **תיק 2**: הקמת מעבדת גידול ביתית, תשתית קבועה, ייצור מקומי, גניבת חשמל
- **הערכה**: דפוסי פעולה שונים לחלוטין - ייבוא מול ייצור מקומי.

## 4. נסיבות הליבה
- **תיק 1**: מעורבות של מספר שותפים, תכנון מוקדם, שימוש בנהג כשליח תמים למחצה, פעולה חד-פעמית
- **תיק 2**: פעילות ארוכת טווח (8 חודשים), השקעה משמעותית בתשתית, פעילות עצמאית, מעבדה מאורגנת
- **הערכה**: הבדלים מהותיים בהיקף, משך הזמן ורמת המע"
ME-18-02-5680-55,ME-15-11-31122-886,2,72,SIMILARITY_SCORE: 72
ME-18-04-16826-842,ME-16-12-19902-389,3,95,SIMILARITY_SCORE: 95
ME-18-04-46786-521,ME-16-06-6788-21,2,72,"# ניתוח השוואתי מהותי

## 1. סוג העבירה וחומרתה
- **שני התיקים**: יבוא סם מסוכן + קשירת קשר לפשע
- **חומרה**: שניהם עבירות חמורות ביותר בדיני הסמים
- **ציון ממד**: 95/100

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA - 31,243 טבליות (~2.5 מיליון ₪)
- **תיק 2**: קוקאין - 2.565 ק""ג
- **הערכה**: סמים קשים שונים, אך שניהם בכמויות מסחריות משמעותיות (לא לצריכה עצמית)
- **ציון ממד**: 75/100

## 3. שיטת הביצוע (MO)
- **תיק 1**: טיסה אישית לחו""ל, קבלת מזוודה, הברחה בגוף/מטען אישי
- **תיק 2**: משלוח דואר בינלאומי, הסלקה במעילים, איסוף מסניף דואר
- **הערכה**: שיטות שונות מהותית - קוריאר אישי מול משלוח דואר
- **ציון ממד**: 40/100

## 4. נסיבות הליבה
- **משותף**: תכנון מוקדם, שימוש בתקשורת מוצפנת (טלגרם/טלפון), מעורבות של מארגנים, תמורה כספית
- **שונה**: תיק 1 - חוב קודם, נסיעה פעילה; תיק 2 - מתן כתובת, תפקיד פסיבי יותר
- **ציון ממד**: 70/100

## 5. ישימות כתקדים
- **רלוונטיות**: שני תיקי יבוא מסחרי של סמים קשים בכמויות גדולות
- **שיקולי ענישה**: דומים - הרתעה, חומרת העבירה, כמות, תכנון
- **הבדלים משמעות"
